"Data Medicao,Populacao_Estimada,Tipo_Dado_Populacao,DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr)),NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número),TEMPERATURA MAXIMA MEDIA, MENSAL(°C),TEMPERATURA MEDIA COMPENSADA, MENSAL(°C),TEMPERATURA MINIMA MEDIA, MENSAL(°C)"
"2021-02-28,311785.833333,Interpolação Linear,0.0,25.0,30.4,25.6,22.4"
"2021-03-31,312410.0,Interpolação Linear,0.0,22.0,32.2,26.4,22.4"
"2021-04-30,313034.166667,Interpolação Linear,0.0,20.0,32.2,26.8,23.0"
"2021-05-31,313658.333333,Interpolação Linear,0.0,1.0,35.1,27.6,21.7"
"2021-06-30,314282.5,Interpolação Linear,0.0,0.0,35.9,27.7,20.9"
"2021-07-31,314906.666667,Interpolação Linear,0.0,0.0,36.4,27.3,20.2"
"2021-08-31,315530.833333,Interpolação Linear,9.0,1.0,37.8,29.6,22.8"
"2021-09-30,316155.0,Interpolação Linear,0.0,4.0,37.6,30.1,24.0"
"2021-10-31,316779.166667,Interpolação Linear,0.0,16.0,34.5,28.1,23.4"
"2021-11-30,317403.333333,Interpolação Linear,23.0,24.0,31.9,26.4,22.7"
"2021-12-31,318027.5,Interpolação Linear,0.0,25.0,31.0,26.1,23.1"
"2022-01-01,302692.0,Dado Oficial (Censo/Estimativa),,,,,"
"2022-01-31,303423.833333,Interpolação Linear,0.0,21.0,31.7,26.2,22.6"
"2022-02-28,304130.25,Interpolação Linear,0.0,21.0,32.2,26.4,22.7"
"2022-03-31,304862.083333,Interpolação Linear,14.0,24.0,31.7,26.1,22.6"
"2022-04-30,305593.916667,Interpolação Linear,27.0,12.0,33.9,27.8,23.3"
"2022-05-31,306325.75,Interpolação Linear,0.0,1.0,34.9,27.2,21.7"
"2022-06-30,307057.583333,Interpolação Linear,0.0,1.0,36.0,27.5,21.0"
"2022-07-31,307789.416667,Interpolação Linear,9.0,0.0,36.3,28.0,21.2"
"2022-08-31,308521.25,Interpolação Linear,9.0,0.0,37.5,29.6,23.3"
"2022-09-30,309253.083333,Interpolação Linear,0.0,3.0,37.7,30.3,24.1"
"2022-10-31,309984.916667,Interpolação Linear,0.0,3.0,36.4,29.8,24.2"
"2022-11-30,310716.75,Interpolação Linear,32.0,22.0,31.8,26.3,22.6"
"2022-12-31,311448.583333,Interpolação Linear,0.0,26.0,31.0,26.0,22.7"
"2023-01-31,312180.416667,Interpolação Linear,9.0,24.0,31.1,25.7,22.0"
"2023-02-28,312886.833333,Interpolação Linear,9.0,18.0,32.9,26.6,22.5"
"2023-03-31,313618.666667,Interpolação Linear,0.0,26.0,31.0,25.9,22.3"
"2023-04-30,314350.5,Interpolação Linear,5.0,15.0,33.1,26.9,22.7"
"2023-05-31,315082.333333,Interpolação Linear,9.0,5.0,33.9,27.7,23.1"
"2023-06-30,315814.166667,Interpolação Linear,9.0,0.0,34.8,27.5,21.2"
"2023-07-31,316546.0,Interpolação Linear,9.0,0.0,35.5,27.3,20.3"
"2023-08-31,317277.833333,Interpolação Linear,9.0,2.0,36.1,28.4,22.2"
"2023-09-30,318009.666667,Interpolação Linear,9.0,4.0,37.6,30.1,23.6"
"2023-10-31,318741.5,Interpolação Linear,32.0,14.0,36.6,29.2,24.1"
"2023-11-30,319473.333333,Interpolação Linear,32.0,17.0,35.1,28.5,23.6"
"2023-12-31,320205.166667,Interpolação Linear,5.0,10.0,34.5,28.3,23.6"
"2024-01-01,323600.0,Dado Oficial (Censo/Estimativa),,,,,"
"2024-01-31,323809.083333,Interpolação Linear,9.0,22.0,32.1,26.6,23.1"
"2024-02-29,324225.916667,Interpolação Linear,5.0,21.0,32.5,27.1,23.6"
"2024-03-31,324634.416667,Interpolação Linear,32.0,21.0,34.3,27.9,23.8"
"2024-04-30,325051.25,Interpolação Linear,0.0,19.0,33.8,27.7,23.8"
"2024-05-31,325459.75,Interpolação Linear,9.0,2.0,35.6,28.1,22.3"
"2024-06-30,325876.583333,Interpolação Linear,9.0,0.0,35.5,27.2,20.4"
"2024-07-31,326285.083333,Interpolação Linear,9.0,0.0,35.6,27.0,19.6"
"2024-08-31,326701.916667,Interpolação Linear,9.0,0.0,37.2,28.8,21.7"
"2024-09-30,327118.75,Interpolação Linear,9.0,1.0,39.7,31.2,24.4"
"2024-10-31,327527.25,Interpolação Linear,5.0,13.0,36.2,29.2,23.9"
"2024-11-30,327944.083333,Interpolação Linear,23.0,19.0,33.7,27.5,23.5"
"2024-12-31,328352.583333,Interpolação Linear,18.0,23.0,32.7,26.8,23.0"
"2025-01-01,328499.0,Dado Oficial (Censo/Estimativa),,,,,"
"2025-01-31,328499.0,Interpolação Linear,32.0,21.0,31.2,26.2,22.7"
"2025-02-28,328499.0,Interpolação Linear,0.0,20.0,31.9,26.2,22.5"
"2025-03-31,328499.0,Interpolação Linear,9.0,20.0,32.3,26.7,22.9"
"2025-04-30,328499.0,Interpolação Linear,18.0,17.0,33.7,27.6,23.2"
"2025-05-31,328499.0,Interpolação Linear,9.0,5.0,34.8,27.6,22.3"
"2025-06-30,328499.0,Interpolação Linear,9.0,0.0,35.1,27.2,20.7"
"2025-07-31,328499.0,Interpolação Linear,9.0,0.0,35.5,26.7,19.0"
"2025-08-31,328499.0,Interpolação Linear,9.0,0.0,37.3,28.9,21.9"
"2025-09-30,328499.0,Interpolação Linear,9.0,3.0,,,"
