Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Istanbul,2,14,2008,37.1
Middle East,Turkey,,Istanbul,2,15,2008,40.7
Middle East,Turkey,,Istanbul,2,16,2008,33.7
Middle East,Turkey,,Istanbul,2,17,2008,31.5
Middle East,Turkey,,Istanbul,2,18,2008,29.4
Middle East,Turkey,,Istanbul,2,19,2008,36.4
Middle East,Turkey,,Istanbul,2,20,2008,44.2
Middle East,Turkey,,Istanbul,2,21,2008,47.9
Middle East,Turkey,,Istanbul,2,22,2008,48.5
Middle East,Turkey,,Istanbul,2,23,2008,47.3
Middle East,Turkey,,Istanbul,2,24,2008,48.7
Middle East,Turkey,,Istanbul,2,25,2008,44.9
Middle East,Turkey,,Istanbul,2,26,2008,46.9
Middle East,Turkey,,Istanbul,2,27,2008,52.4
Middle East,Turkey,,Istanbul,2,28,2008,54.3
Middle East,Turkey,,Istanbul,2,29,2008,50.7
Middle East,Turkey,,Istanbul,3,1,2008,49.6
Middle East,Turkey,,Istanbul,3,2,2008,50.4
Middle East,Turkey,,Istanbul,3,3,2008,53.4
Middle East,Turkey,,Istanbul,3,4,2008,57.8
Middle East,Turkey,,Istanbul,3,5,2008,56.7
Middle East,Turkey,,Istanbul,3,6,2008,48.5
Middle East,Turkey,,Istanbul,3,7,2008,47.8
Middle East,Turkey,,Istanbul,3,8,2008,50.9
Middle East,Turkey,,Istanbul,3,9,2008,53.0
Middle East,Turkey,,Istanbul,3,10,2008,51.5
Middle East,Turkey,,Istanbul,3,11,2008,53.2
Middle East,Turkey,,Istanbul,3,12,2008,56.4
Middle East,Turkey,,Istanbul,3,13,2008,52.4
Middle East,Turkey,,Istanbul,3,14,2008,47.7
Middle East,Turkey,,Istanbul,3,15,2008,52.8
Middle East,Turkey,,Istanbul,3,16,2008,55.1
Middle East,Turkey,,Istanbul,3,17,2008,57.2
Middle East,Turkey,,Istanbul,3,18,2008,54.3
Middle East,Turkey,,Istanbul,3,19,2008,52.6
Middle East,Turkey,,Istanbul,3,20,2008,46.9
Middle East,Turkey,,Istanbul,3,21,2008,47.1
Middle East,Turkey,,Istanbul,3,22,2008,54.1
Middle East,Turkey,,Istanbul,3,23,2008,56.5
Middle East,Turkey,,Istanbul,3,24,2008,61.1
Middle East,Turkey,,Istanbul,3,25,2008,51.1
Middle East,Turkey,,Istanbul,3,26,2008,48.4
Middle East,Turkey,,Istanbul,3,27,2008,51.7
Middle East,Turkey,,Istanbul,3,28,2008,50.7
Middle East,Turkey,,Istanbul,3,29,2008,48.6
Middle East,Turkey,,Istanbul,3,30,2008,47.1
Middle East,Turkey,,Istanbul,3,31,2008,47.6
Middle East,Turkey,,Istanbul,4,1,2008,47.5
Middle East,Turkey,,Istanbul,4,2,2008,52.1
Middle East,Turkey,,Istanbul,4,3,2008,54.0
Middle East,Turkey,,Istanbul,4,4,2008,52.7
Middle East,Turkey,,Istanbul,4,5,2008,56.4
Middle East,Turkey,,Istanbul,4,6,2008,54.7
Middle East,Turkey,,Istanbul,4,7,2008,51.7
Middle East,Turkey,,Istanbul,4,8,2008,55.5
Middle East,Turkey,,Istanbul,4,9,2008,55.7
Middle East,Turkey,,Istanbul,4,10,2008,57.8
Middle East,Turkey,,Istanbul,4,11,2008,60.5
Middle East,Turkey,,Istanbul,4,12,2008,64.7
Middle East,Turkey,,Istanbul,4,13,2008,69.3
Middle East,Turkey,,Istanbul,4,14,2008,61.5
Middle East,Turkey,,Istanbul,4,15,2008,59.4
Middle East,Turkey,,Istanbul,4,16,2008,58.2
Middle East,Turkey,,Istanbul,4,17,2008,57.9
Middle East,Turkey,,Istanbul,4,18,2008,60.1
Middle East,Turkey,,Istanbul,4,19,2008,60.1
Middle East,Turkey,,Istanbul,4,20,2008,67.9
Middle East,Turkey,,Istanbul,4,21,2008,68.2
Middle East,Turkey,,Istanbul,4,22,2008,72.0
Middle East,Turkey,,Istanbul,4,23,2008,64.4
Middle East,Turkey,,Istanbul,4,24,2008,55.5
Middle East,Turkey,,Istanbul,4,25,2008,52.8
Middle East,Turkey,,Istanbul,4,26,2008,51.6
Middle East,Turkey,,Istanbul,4,27,2008,53.4
Middle East,Turkey,,Istanbul,4,28,2008,52.2
Middle East,Turkey,,Istanbul,4,29,2008,56.6
Middle East,Turkey,,Istanbul,4,30,2008,60.1
Middle East,Turkey,,Istanbul,5,1,2008,60.5
Middle East,Turkey,,Istanbul,5,2,2008,61.9
Middle East,Turkey,,Istanbul,5,3,2008,60.6
Middle East,Turkey,,Istanbul,5,4,2008,56.7
Middle East,Turkey,,Istanbul,5,5,2008,57.7
Middle East,Turkey,,Istanbul,5,6,2008,57.1
Middle East,Turkey,,Istanbul,5,7,2008,58.0
Middle East,Turkey,,Istanbul,5,8,2008,57.2
Middle East,Turkey,,Istanbul,5,9,2008,54.1
Middle East,Turkey,,Istanbul,5,10,2008,55.8
Middle East,Turkey,,Istanbul,5,11,2008,56.4
Middle East,Turkey,,Istanbul,5,12,2008,58.7
Middle East,Turkey,,Istanbul,5,13,2008,60.2
Middle East,Turkey,,Istanbul,5,14,2008,61.5
Middle East,Turkey,,Istanbul,5,15,2008,62.5
Middle East,Turkey,,Istanbul,5,16,2008,63.1
Middle East,Turkey,,Istanbul,5,17,2008,65.6
Middle East,Turkey,,Istanbul,5,18,2008,68.0
Middle East,Turkey,,Istanbul,5,19,2008,71.2
Middle East,Turkey,,Istanbul,5,20,2008,73.5
Middle East,Turkey,,Istanbul,5,21,2008,76.9
Middle East,Turkey,,Istanbul,5,22,2008,73.1
Middle East,Turkey,,Istanbul,5,23,2008,69.6
Middle East,Turkey,,Istanbul,5,24,2008,70.6
Middle East,Turkey,,Istanbul,5,25,2008,68.6
Middle East,Turkey,,Istanbul,5,26,2008,69.6
Middle East,Turkey,,Istanbul,5,27,2008,70.3
Middle East,Turkey,,Istanbul,5,28,2008,72.6
Middle East,Turkey,,Istanbul,5,29,2008,65.9
Middle East,Turkey,,Istanbul,5,30,2008,66.2
Middle East,Turkey,,Istanbul,5,31,2008,67.9
Middle East,Turkey,,Istanbul,6,1,2008,68.9
Middle East,Turkey,,Istanbul,6,2,2008,67.8
Middle East,Turkey,,Istanbul,6,3,2008,65.4
Middle East,Turkey,,Istanbul,6,4,2008,66.6
Middle East,Turkey,,Istanbul,6,5,2008,69.4
Middle East,Turkey,,Istanbul,6,6,2008,69.4
Middle East,Turkey,,Istanbul,6,7,2008,67.8
Middle East,Turkey,,Istanbul,6,8,2008,67.3
Middle East,Turkey,,Istanbul,6,9,2008,69.6
Middle East,Turkey,,Istanbul,6,10,2008,70.0
Middle East,Turkey,,Istanbul,6,11,2008,69.7
Middle East,Turkey,,Istanbul,6,12,2008,73.4
Middle East,Turkey,,Istanbul,6,13,2008,76.7
Middle East,Turkey,,Istanbul,6,14,2008,75.4
Middle East,Turkey,,Istanbul,6,15,2008,73.8
Middle East,Turkey,,Istanbul,6,16,2008,72.1
Middle East,Turkey,,Istanbul,6,17,2008,74.5
Middle East,Turkey,,Istanbul,6,18,2008,78.6
Middle East,Turkey,,Istanbul,6,19,2008,80.6
Middle East,Turkey,,Istanbul,6,20,2008,76.3
Middle East,Turkey,,Istanbul,6,21,2008,75.2
Middle East,Turkey,,Istanbul,6,22,2008,76.9
Middle East,Turkey,,Istanbul,6,23,2008,79.1
Middle East,Turkey,,Istanbul,6,24,2008,81.7
Middle East,Turkey,,Istanbul,6,25,2008,82.0
Middle East,Turkey,,Istanbul,6,26,2008,80.1
Middle East,Turkey,,Istanbul,6,27,2008,79.1
Middle East,Turkey,,Istanbul,6,28,2008,79.3
Middle East,Turkey,,Istanbul,6,29,2008,78.4
Middle East,Turkey,,Istanbul,6,30,2008,77.3
Middle East,Turkey,,Istanbul,7,1,2008,78.5
Middle East,Turkey,,Istanbul,7,2,2008,79.3
Middle East,Turkey,,Istanbul,7,3,2008,77.3
Middle East,Turkey,,Istanbul,7,4,2008,77.2
Middle East,Turkey,,Istanbul,7,5,2008,77.3
Middle East,Turkey,,Istanbul,7,6,2008,77.0
Middle East,Turkey,,Istanbul,7,7,2008,78.2
Middle East,Turkey,,Istanbul,7,8,2008,77.3
Middle East,Turkey,,Istanbul,7,9,2008,79.5
Middle East,Turkey,,Istanbul,7,10,2008,76.8
Middle East,Turkey,,Istanbul,7,11,2008,77.4
Middle East,Turkey,,Istanbul,7,12,2008,75.8
Middle East,Turkey,,Istanbul,7,13,2008,77.2
Middle East,Turkey,,Istanbul,7,14,2008,78.8
Middle East,Turkey,,Istanbul,7,15,2008,79.6
Middle East,Turkey,,Istanbul,7,16,2008,69.9
Middle East,Turkey,,Istanbul,7,17,2008,72.5
Middle East,Turkey,,Istanbul,7,18,2008,76.1
Middle East,Turkey,,Istanbul,7,19,2008,78.4
Middle East,Turkey,,Istanbul,7,20,2008,79.4
Middle East,Turkey,,Istanbul,7,21,2008,80.1
Middle East,Turkey,,Istanbul,7,22,2008,79.4
Middle East,Turkey,,Istanbul,7,23,2008,79.4
Middle East,Turkey,,Istanbul,7,24,2008,75.9
Middle East,Turkey,,Istanbul,7,25,2008,75.6
Middle East,Turkey,,Istanbul,7,26,2008,75.5
Middle East,Turkey,,Istanbul,7,27,2008,75.8
Middle East,Turkey,,Istanbul,7,28,2008,74.9
Middle East,Turkey,,Istanbul,7,29,2008,75.7
Middle East,Turkey,,Istanbul,7,30,2008,77.6
Middle East,Turkey,,Istanbul,7,31,2008,78.7
Middle East,Turkey,,Istanbul,8,1,2008,77.1
Middle East,Turkey,,Istanbul,8,2,2008,77.5
Middle East,Turkey,,Istanbul,8,3,2008,76.5
Middle East,Turkey,,Istanbul,8,4,2008,78.2
Middle East,Turkey,,Istanbul,8,5,2008,78.6
Middle East,Turkey,,Istanbul,8,6,2008,78.8
Middle East,Turkey,,Istanbul,8,7,2008,78.2
Middle East,Turkey,,Istanbul,8,8,2008,76.4
Middle East,Turkey,,Istanbul,8,9,2008,77.1
Middle East,Turkey,,Istanbul,8,10,2008,76.9
Middle East,Turkey,,Istanbul,8,11,2008,78.0
Middle East,Turkey,,Istanbul,8,12,2008,78.9
Middle East,Turkey,,Istanbul,8,13,2008,79.8
Middle East,Turkey,,Istanbul,8,14,2008,82.1
Middle East,Turkey,,Istanbul,8,15,2008,81.1
Middle East,Turkey,,Istanbul,8,16,2008,79.3
Middle East,Turkey,,Istanbul,8,17,2008,82.6
Middle East,Turkey,,Istanbul,8,18,2008,-99
Middle East,Turkey,,Istanbul,8,19,2008,80.2
Middle East,Turkey,,Istanbul,8,20,2008,80.5
Middle East,Turkey,,Istanbul,8,21,2008,80.3
Middle East,Turkey,,Istanbul,8,22,2008,81.7
Middle East,Turkey,,Istanbul,8,23,2008,82.6
Middle East,Turkey,,Istanbul,8,24,2008,81.1
Middle East,Turkey,,Istanbul,8,25,2008,78.6
Middle East,Turkey,,Istanbul,8,26,2008,80.1
Middle East,Turkey,,Istanbul,8,27,2008,78.8
Middle East,Turkey,,Istanbul,8,28,2008,78.4
Middle East,Turkey,,Istanbul,8,29,2008,78.2
Middle East,Turkey,,Istanbul,8,30,2008,77.1
Middle East,Turkey,,Istanbul,8,31,2008,74.2
Middle East,Turkey,,Istanbul,9,1,2008,73.4
Middle East,Turkey,,Istanbul,9,2,2008,74.7
Middle East,Turkey,,Istanbul,9,3,2008,74.1
Middle East,Turkey,,Istanbul,9,4,2008,75.0
Middle East,Turkey,,Istanbul,9,5,2008,74.5
Middle East,Turkey,,Istanbul,9,6,2008,75.2
Middle East,Turkey,,Istanbul,9,7,2008,76.5
Middle East,Turkey,,Istanbul,9,8,2008,77.7
Middle East,Turkey,,Istanbul,9,9,2008,76.6
Middle East,Turkey,,Istanbul,9,10,2008,74.3
Middle East,Turkey,,Istanbul,9,11,2008,73.3
Middle East,Turkey,,Istanbul,9,12,2008,73.2
Middle East,Turkey,,Istanbul,9,13,2008,76.7
Middle East,Turkey,,Istanbul,9,14,2008,74.8
Middle East,Turkey,,Istanbul,9,15,2008,76.4
Middle East,Turkey,,Istanbul,9,16,2008,78.2
Middle East,Turkey,,Istanbul,9,17,2008,72.0
Middle East,Turkey,,Istanbul,9,18,2008,64.1
Middle East,Turkey,,Istanbul,9,19,2008,63.8
Middle East,Turkey,,Istanbul,9,20,2008,66.0
Middle East,Turkey,,Istanbul,9,21,2008,59.8
Middle East,Turkey,,Istanbul,9,22,2008,62.9
Middle East,Turkey,,Istanbul,9,23,2008,66.0
Middle East,Turkey,,Istanbul,9,24,2008,-99
Middle East,Turkey,,Istanbul,9,25,2008,68.1
Middle East,Turkey,,Istanbul,9,26,2008,65.4
Middle East,Turkey,,Istanbul,9,27,2008,60.1
Middle East,Turkey,,Istanbul,9,28,2008,62.0
Middle East,Turkey,,Istanbul,9,29,2008,61.0
Middle East,Turkey,,Istanbul,9,30,2008,61.1
Middle East,Turkey,,Istanbul,10,1,2008,63.8
Middle East,Turkey,,Istanbul,10,2,2008,67.5
Middle East,Turkey,,Istanbul,10,3,2008,69.6
Middle East,Turkey,,Istanbul,10,4,2008,69.1
Middle East,Turkey,,Istanbul,10,5,2008,67.7
Middle East,Turkey,,Istanbul,10,6,2008,62.3
Middle East,Turkey,,Istanbul,10,7,2008,64.5
Middle East,Turkey,,Istanbul,10,8,2008,65.6
Middle East,Turkey,,Istanbul,10,9,2008,64.4
Middle East,Turkey,,Istanbul,10,10,2008,62.9
Middle East,Turkey,,Istanbul,10,11,2008,62.5
Middle East,Turkey,,Istanbul,10,12,2008,62.5
Middle East,Turkey,,Istanbul,10,13,2008,63.5
Middle East,Turkey,,Istanbul,10,14,2008,65.6
Middle East,Turkey,,Istanbul,10,15,2008,62.8
Middle East,Turkey,,Istanbul,10,16,2008,62.4
Middle East,Turkey,,Istanbul,10,17,2008,64.7
Middle East,Turkey,,Istanbul,10,18,2008,62.5
Middle East,Turkey,,Istanbul,10,19,2008,63.3
Middle East,Turkey,,Istanbul,10,20,2008,62.5
Middle East,Turkey,,Istanbul,10,21,2008,62.2
Middle East,Turkey,,Istanbul,10,22,2008,63.5
Middle East,Turkey,,Istanbul,10,23,2008,60.7
Middle East,Turkey,,Istanbul,10,24,2008,58.3
Middle East,Turkey,,Istanbul,10,25,2008,58.5
Middle East,Turkey,,Istanbul,10,26,2008,58.3
Middle East,Turkey,,Istanbul,10,27,2008,59.0
Middle East,Turkey,,Istanbul,10,28,2008,56.7
Middle East,Turkey,,Istanbul,10,29,2008,57.3
Middle East,Turkey,,Istanbul,10,30,2008,62.0
Middle East,Turkey,,Istanbul,10,31,2008,65.1
Middle East,Turkey,,Istanbul,11,1,2008,65.3
Middle East,Turkey,,Istanbul,11,2,2008,65.4
Middle East,Turkey,,Istanbul,11,3,2008,62.9
Middle East,Turkey,,Istanbul,11,4,2008,62.3
Middle East,Turkey,,Istanbul,11,5,2008,60.4
Middle East,Turkey,,Istanbul,11,6,2008,59.8
Middle East,Turkey,,Istanbul,11,7,2008,61.4
Middle East,Turkey,,Istanbul,11,8,2008,58.8
Middle East,Turkey,,Istanbul,11,9,2008,60.5
Middle East,Turkey,,Istanbul,11,10,2008,59.0
Middle East,Turkey,,Istanbul,11,11,2008,56.2
Middle East,Turkey,,Istanbul,11,12,2008,55.3
Middle East,Turkey,,Istanbul,11,13,2008,52.4
Middle East,Turkey,,Istanbul,11,14,2008,51.7
Middle East,Turkey,,Istanbul,11,15,2008,53.7
Middle East,Turkey,,Istanbul,11,16,2008,53.1
Middle East,Turkey,,Istanbul,11,17,2008,53.6
Middle East,Turkey,,Istanbul,11,18,2008,52.9
Middle East,Turkey,,Istanbul,11,19,2008,55.5
Middle East,Turkey,,Istanbul,11,20,2008,53.2
Middle East,Turkey,,Istanbul,11,21,2008,58.4
Middle East,Turkey,,Istanbul,11,22,2008,58.1
Middle East,Turkey,,Istanbul,11,23,2008,44.5
Middle East,Turkey,,Istanbul,11,24,2008,47.1
Middle East,Turkey,,Istanbul,11,25,2008,59.4
Middle East,Turkey,,Istanbul,11,26,2008,59.1
Middle East,Turkey,,Istanbul,11,27,2008,45.8
Middle East,Turkey,,Istanbul,11,28,2008,45.9
Middle East,Turkey,,Istanbul,11,29,2008,50.4
Middle East,Turkey,,Istanbul,11,30,2008,55.4
Middle East,Turkey,,Istanbul,12,1,2008,56.1
Middle East,Turkey,,Istanbul,12,2,2008,58.7
Middle East,Turkey,,Istanbul,12,3,2008,60.6
Middle East,Turkey,,Istanbul,12,4,2008,62.0
Middle East,Turkey,,Istanbul,12,5,2008,62.3
Middle East,Turkey,,Istanbul,12,6,2008,60.1
Middle East,Turkey,,Istanbul,12,7,2008,57.4
Middle East,Turkey,,Istanbul,12,8,2008,47.2
Middle East,Turkey,,Istanbul,12,9,2008,42.9
Middle East,Turkey,,Istanbul,12,10,2008,45.0
Middle East,Turkey,,Istanbul,12,11,2008,49.3
Middle East,Turkey,,Istanbul,12,12,2008,50.2
Middle East,Turkey,,Istanbul,12,13,2008,52.7
Middle East,Turkey,,Istanbul,12,14,2008,52.0
Middle East,Turkey,,Istanbul,12,15,2008,52.6
Middle East,Turkey,,Istanbul,12,16,2008,51.4
Middle East,Turkey,,Istanbul,12,17,2008,51.3
Middle East,Turkey,,Istanbul,12,18,2008,54.9
Middle East,Turkey,,Istanbul,12,19,2008,54.5
Middle East,Turkey,,Istanbul,12,20,2008,50.2
Middle East,Turkey,,Istanbul,12,21,2008,45.9
Middle East,Turkey,,Istanbul,12,22,2008,45.5
Middle East,Turkey,,Istanbul,12,23,2008,43.8
Middle East,Turkey,,Istanbul,12,24,2008,38.5
Middle East,Turkey,,Istanbul,12,25,2008,37.9
Middle East,Turkey,,Istanbul,12,26,2008,38.5
Middle East,Turkey,,Istanbul,12,27,2008,37.5
Middle East,Turkey,,Istanbul,12,28,2008,40.6
Middle East,Turkey,,Istanbul,12,29,2008,36.1
Middle East,Turkey,,Istanbul,12,30,2008,36.1
Middle East,Turkey,,Istanbul,12,31,2008,36.6
Middle East,Turkey,,Istanbul,1,1,2009,38.4
Middle East,Turkey,,Istanbul,1,2,2009,41.7
Middle East,Turkey,,Istanbul,1,3,2009,38.5
Middle East,Turkey,,Istanbul,1,4,2009,41.4
Middle East,Turkey,,Istanbul,1,5,2009,42.0
Middle East,Turkey,,Istanbul,1,6,2009,42.9
Middle East,Turkey,,Istanbul,1,7,2009,43.5
Middle East,Turkey,,Istanbul,1,8,2009,42.0
Middle East,Turkey,,Istanbul,1,9,2009,37.1
Middle East,Turkey,,Istanbul,1,10,2009,34.4
Middle East,Turkey,,Istanbul,1,11,2009,38.5
Middle East,Turkey,,Istanbul,1,12,2009,41.2
Middle East,Turkey,,Istanbul,1,13,2009,41.9
Middle East,Turkey,,Istanbul,1,14,2009,46.2
Middle East,Turkey,,Istanbul,1,15,2009,52.0
Middle East,Turkey,,Istanbul,1,16,2009,50.0
Middle East,Turkey,,Istanbul,1,17,2009,40.0
Middle East,Turkey,,Istanbul,1,18,2009,41.3
Middle East,Turkey,,Istanbul,1,19,2009,47.1
Middle East,Turkey,,Istanbul,1,20,2009,51.4
Middle East,Turkey,,Istanbul,1,21,2009,53.2
Middle East,Turkey,,Istanbul,1,22,2009,53.7
Middle East,Turkey,,Istanbul,1,23,2009,53.5
Middle East,Turkey,,Istanbul,1,24,2009,52.2
Middle East,Turkey,,Istanbul,1,25,2009,54.4
Middle East,Turkey,,Istanbul,1,26,2009,51.7
Middle East,Turkey,,Istanbul,1,27,2009,52.8
Middle East,Turkey,,Istanbul,1,28,2009,52.8
Middle East,Turkey,,Istanbul,1,29,2009,47.8
Middle East,Turkey,,Istanbul,1,30,2009,41.4
Middle East,Turkey,,Istanbul,1,31,2009,40.6
Middle East,Turkey,,Istanbul,2,1,2009,42.9
Middle East,Turkey,,Istanbul,2,2,2009,45.4
Middle East,Turkey,,Istanbul,2,3,2009,48.0
Middle East,Turkey,,Istanbul,2,4,2009,55.0
Middle East,Turkey,,Istanbul,2,5,2009,53.8
Middle East,Turkey,,Istanbul,2,6,2009,52.3
Middle East,Turkey,,Istanbul,2,7,2009,52.9
Middle East,Turkey,,Istanbul,2,8,2009,53.2
Middle East,Turkey,,Istanbul,2,9,2009,50.9
Middle East,Turkey,,Istanbul,2,10,2009,42.1
Middle East,Turkey,,Istanbul,2,11,2009,49.8
Middle East,Turkey,,Istanbul,2,12,2009,48.9
Middle East,Turkey,,Istanbul,2,13,2009,45.6
Middle East,Turkey,,Istanbul,2,14,2009,40.9
Middle East,Turkey,,Istanbul,2,15,2009,38.2
Middle East,Turkey,,Istanbul,2,16,2009,38.0
Middle East,Turkey,,Istanbul,2,17,2009,39.0
Middle East,Turkey,,Istanbul,2,18,2009,47.7
Middle East,Turkey,,Istanbul,2,19,2009,49.3
Middle East,Turkey,,Istanbul,2,20,2009,42.4
Middle East,Turkey,,Istanbul,2,21,2009,38.2
Middle East,Turkey,,Istanbul,2,22,2009,38.2
Middle East,Turkey,,Istanbul,2,23,2009,37.9
Middle East,Turkey,,Istanbul,2,24,2009,40.8
Middle East,Turkey,,Istanbul,2,25,2009,40.8
Middle East,Turkey,,Istanbul,2,26,2009,39.1
Middle East,Turkey,,Istanbul,2,27,2009,38.6
Middle East,Turkey,,Istanbul,2,28,2009,40.5
Middle East,Turkey,,Istanbul,3,1,2009,44.8
Middle East,Turkey,,Istanbul,3,2,2009,46.8
Middle East,Turkey,,Istanbul,3,3,2009,44.4
Middle East,Turkey,,Istanbul,3,4,2009,47.3
Middle East,Turkey,,Istanbul,3,5,2009,53.3
Middle East,Turkey,,Istanbul,3,6,2009,57.9
Middle East,Turkey,,Istanbul,3,7,2009,50.6
Middle East,Turkey,,Istanbul,3,8,2009,49.5
Middle East,Turkey,,Istanbul,3,9,2009,48.5
Middle East,Turkey,,Istanbul,3,10,2009,48.2
Middle East,Turkey,,Istanbul,3,11,2009,44.3
Middle East,Turkey,,Istanbul,3,12,2009,44.5
Middle East,Turkey,,Istanbul,3,13,2009,42.5
Middle East,Turkey,,Istanbul,3,14,2009,43.0
Middle East,Turkey,,Istanbul,3,15,2009,43.4
Middle East,Turkey,,Istanbul,3,16,2009,46.3
Middle East,Turkey,,Istanbul,3,17,2009,45.9
Middle East,Turkey,,Istanbul,3,18,2009,43.8
Middle East,Turkey,,Istanbul,3,19,2009,39.9
Middle East,Turkey,,Istanbul,3,20,2009,43.5
Middle East,Turkey,,Istanbul,3,21,2009,47.1
Middle East,Turkey,,Istanbul,3,22,2009,47.1
Middle East,Turkey,,Istanbul,3,23,2009,44.0
Middle East,Turkey,,Istanbul,3,24,2009,49.7
Middle East,Turkey,,Istanbul,3,25,2009,52.8
Middle East,Turkey,,Istanbul,3,26,2009,42.3
Middle East,Turkey,,Istanbul,3,27,2009,42.7
Middle East,Turkey,,Istanbul,3,28,2009,45.6
Middle East,Turkey,,Istanbul,3,29,2009,50.5
Middle East,Turkey,,Istanbul,3,30,2009,56.1
Middle East,Turkey,,Istanbul,3,31,2009,58.6
Middle East,Turkey,,Istanbul,4,1,2009,54.1
Middle East,Turkey,,Istanbul,4,2,2009,52.0
Middle East,Turkey,,Istanbul,4,3,2009,51.9
Middle East,Turkey,,Istanbul,4,4,2009,50.8
Middle East,Turkey,,Istanbul,4,5,2009,51.0
Middle East,Turkey,,Istanbul,4,6,2009,49.8
Middle East,Turkey,,Istanbul,4,7,2009,50.8
Middle East,Turkey,,Istanbul,4,8,2009,52.1
Middle East,Turkey,,Istanbul,4,9,2009,-99
Middle East,Turkey,,Istanbul,4,10,2009,55.6
Middle East,Turkey,,Istanbul,4,11,2009,52.9
Middle East,Turkey,,Istanbul,4,12,2009,49.9
Middle East,Turkey,,Istanbul,4,13,2009,52.1
Middle East,Turkey,,Istanbul,4,14,2009,56.0
Middle East,Turkey,,Istanbul,4,15,2009,53.3
Middle East,Turkey,,Istanbul,4,16,2009,53.8
Middle East,Turkey,,Istanbul,4,17,2009,56.5
Middle East,Turkey,,Istanbul,4,18,2009,58.3
Middle East,Turkey,,Istanbul,4,19,2009,60.3
Middle East,Turkey,,Istanbul,4,20,2009,62.4
Middle East,Turkey,,Istanbul,4,21,2009,60.4
Middle East,Turkey,,Istanbul,4,22,2009,53.7
Middle East,Turkey,,Istanbul,4,23,2009,49.3
Middle East,Turkey,,Istanbul,4,24,2009,50.4
Middle East,Turkey,,Istanbul,4,25,2009,50.7
Middle East,Turkey,,Istanbul,4,26,2009,51.6
Middle East,Turkey,,Istanbul,4,27,2009,48.9
Middle East,Turkey,,Istanbul,4,28,2009,51.6
Middle East,Turkey,,Istanbul,4,29,2009,54.4
Middle East,Turkey,,Istanbul,4,30,2009,56.8
Middle East,Turkey,,Istanbul,5,1,2009,58.9
Middle East,Turkey,,Istanbul,5,2,2009,54.6
Middle East,Turkey,,Istanbul,5,3,2009,57.2
Middle East,Turkey,,Istanbul,5,4,2009,57.1
Middle East,Turkey,,Istanbul,5,5,2009,57.0
Middle East,Turkey,,Istanbul,5,6,2009,56.7
Middle East,Turkey,,Istanbul,5,7,2009,59.0
Middle East,Turkey,,Istanbul,5,8,2009,61.2
Middle East,Turkey,,Istanbul,5,9,2009,62.3
Middle East,Turkey,,Istanbul,5,10,2009,64.8
Middle East,Turkey,,Istanbul,5,11,2009,65.6
Middle East,Turkey,,Istanbul,5,12,2009,64.2
Middle East,Turkey,,Istanbul,5,13,2009,65.5
Middle East,Turkey,,Istanbul,5,14,2009,66.9
Middle East,Turkey,,Istanbul,5,15,2009,73.5
Middle East,Turkey,,Istanbul,5,16,2009,73.3
Middle East,Turkey,,Istanbul,5,17,2009,76.5
Middle East,Turkey,,Istanbul,5,18,2009,72.0
Middle East,Turkey,,Istanbul,5,19,2009,66.2
Middle East,Turkey,,Istanbul,5,20,2009,64.0
Middle East,Turkey,,Istanbul,5,21,2009,66.2
Middle East,Turkey,,Istanbul,5,22,2009,67.2
Middle East,Turkey,,Istanbul,5,23,2009,67.1
Middle East,Turkey,,Istanbul,5,24,2009,68.7
Middle East,Turkey,,Istanbul,5,25,2009,68.2
Middle East,Turkey,,Istanbul,5,26,2009,66.4
Middle East,Turkey,,Istanbul,5,27,2009,65.7
Middle East,Turkey,,Istanbul,5,28,2009,67.5
Middle East,Turkey,,Istanbul,5,29,2009,66.9
Middle East,Turkey,,Istanbul,5,30,2009,70.7
Middle East,Turkey,,Istanbul,5,31,2009,65.7
Middle East,Turkey,,Istanbul,6,1,2009,68.2
Middle East,Turkey,,Istanbul,6,2,2009,71.6
Middle East,Turkey,,Istanbul,6,3,2009,75.9
Middle East,Turkey,,Istanbul,6,4,2009,66.2
Middle East,Turkey,,Istanbul,6,5,2009,68.4
Middle East,Turkey,,Istanbul,6,6,2009,71.6
Middle East,Turkey,,Istanbul,6,7,2009,76.8
Middle East,Turkey,,Istanbul,6,8,2009,76.9
Middle East,Turkey,,Istanbul,6,9,2009,74.1
Middle East,Turkey,,Istanbul,6,10,2009,75.6
Middle East,Turkey,,Istanbul,6,11,2009,72.6
Middle East,Turkey,,Istanbul,6,12,2009,75.1
Middle East,Turkey,,Istanbul,6,13,2009,72.9
Middle East,Turkey,,Istanbul,6,14,2009,71.2
Middle East,Turkey,,Istanbul,6,15,2009,72.2
Middle East,Turkey,,Istanbul,6,16,2009,74.0
Middle East,Turkey,,Istanbul,6,17,2009,74.2
Middle East,Turkey,,Istanbul,6,18,2009,73.2
Middle East,Turkey,,Istanbul,6,19,2009,72.0
Middle East,Turkey,,Istanbul,6,20,2009,72.7
Middle East,Turkey,,Istanbul,6,21,2009,72.5
Middle East,Turkey,,Istanbul,6,22,2009,79.9
Middle East,Turkey,,Istanbul,6,23,2009,79.2
Middle East,Turkey,,Istanbul,6,24,2009,80.7
Middle East,Turkey,,Istanbul,6,25,2009,75.9
Middle East,Turkey,,Istanbul,6,26,2009,73.6
