feedbacks,reviews,blacklist,mextraversion,cextraversion,sextraversion,mneuroticism,cneuroticism,sneuroticism,mconscientiousness,cconscientiousness,sconscientiousness,magreeableness,cagreeableness,sagreeableness,mopenness,copenness,sopenness,agreeablenessIndico,conscientiousnessIndico,extraversionIndico,opennessIndico,openessWatson,conscientiousnessWatson,extraversionWatson,agreeablenessWatson,neuroticismWatson,o_adventure,o_artistic,o_emotionality,o_imagination,o_intelect,o_liberalism,c_achievement,c_cautiouness,c_dutifulness,c_orderliness,c_discipline,c_efficacy,e_activity,e_assertiveness,e_cheerfulness,e_excitement,e_friend,e_gregariouness,a_altruism,a_cooperation,a_modesty,a_morality,a_simpathy,a_trust,n_anger,n_anxiety,n_depression,n_immoderation,n_selfconsciouness,n_vulnerability,need_chalenge,need_closeness,need_curiosity,need_excitement,need_harmony,need_ideal,need_liberty,need_love,need_practicaly,need_selfexpression,need_stability,need_structure,value_conservation,value_openess,value_hedonism,value_selfenhancement,value_selftranscendence,reputation
725,53,0,N,4.480132,0.3,0,3.018956,0.5,1,4.639171,0.7,0,4.442046,0.5,1,4.956084,0.7,1,0.5118999674654843,0.5463692604125231,0.4344343522847709,0.528595589867262,0.7424980875417645,0.6012006596429822,0.5662112215992903,0.7569383650162126,0.4369238122110706,0.4681357218733855,0.6048664119792391,0.6147763508909666,0.7172281188856262,0.6230393822968295,0.4990060041969434,0.7513956908365368,0.5192232647149397,0.6661175237631575,0.5137001730508874,0.5782638022007645,0.8404842705779746,0.609751514187396,0.6749113077399134,0.5803452725105912,0.5638057626640366,0.5262119400774714,0.3690362844534403,0.671741878330194,0.6503450078668419,0.3195448534352994,0.6085593686799102,0.6309698606766811,0.6416515810452336,0.5606537069870526,0.6313602945931681,0.4707202074658247,0.4017468328408488,0.5859433905865293,0.44140662497217004,0.6951473829128207,0.8028326230210003,0.8061416788192013,0.5763823802656639,0.8362107004365993,0.6789636050343006,0.7088551232987137,0.763941935731549,0.7553906239659983,0.6255763936755867,0.696194242108172,0.6507707959617928,0.6357253272001623,0.7559233233841797,0.7036848345831106,0.6804223397744297,0.8105495987396724,Bom
726,46,0,N,4.582693,0.9,0,3.148367,0.3,1,4.432161,0.3,0,4.773015,0.5,1,4.475759,0.7,1,0.5885144524406968,0.48978687223346756,0.5509659799478822,0.5624968220140332,0.8560828109108636,0.6422519281376978,0.6437302536607172,0.7883851691133621,0.5121622415588457,0.4681874406542353,0.6803855071366256,0.6162333218174151,0.7158760009616049,0.593904812124829,0.5178554151034884,0.6191087215273685,0.5461282326083141,0.6417616437461826,0.5317414361558823,0.5396602599813382,0.6260971147655359,0.5168368791339719,0.49344464934009646,0.5603934479204369,0.505484685220719,0.4821120739395904,0.4044707672439368,0.675674067635606,0.5977658191909856,0.534555861492391,0.6185495560101166,0.6570168673557216,0.5396124988306369,0.5556676870743289,0.6609083660154564,0.5151267904333435,0.45414268112053613,0.591808224749693,0.5572485196114259,0.5978640366026873,0.7338226457519164,0.8332814292131775,0.5789704286796576,0.7541031417063905,0.6371096822792561,0.6684006341117587,0.6492188801199182,0.7024000708146783,0.6765587544506159,0.6882066153739577,0.5989491063929184,0.7012907200307987,0.8044263308883519,0.7435645855533964,0.6773990565138783,0.8225907552894558,Bom
727,98,0,N,4.713202,0.5,0,3.347102,0.3,1,4.83639,0.7,0,4.619832,0.9,1,4.147345,0.5,0,0.6035575615732293,0.5034202416052763,0.5142825773711932,0.5275867202571619,0.7661096107490122,0.6058030706299067,0.5534757685095579,0.7078727436438518,0.5315073703530706,0.47344229305577235,0.6080487744932725,0.5664002684970733,0.6857041000583812,0.6379063566447768,0.5075097821366895,0.6742359690032866,0.4950851229292325,0.661035879991081,0.5125987697211615,0.5613105214752114,0.7352216429532942,0.549119177631266,0.6396632272869079,0.6109367594262368,0.5513319961196944,0.5325518275282085,0.43754374203042806,0.6581145668203356,0.6444169358872099,0.4092417544818311,0.6027797809023634,0.6468151750477482,0.6433236833668793,0.4714766349993035,0.5666101298670814,0.46516792974647236,0.43500720457760145,0.5327147856599094,0.44458430281634775,0.7033430122397946,0.7906895756282692,0.7728425864426011,0.6514252687335375,0.789437935496071,0.655303521627599,0.7220965311260138,0.7558025970834616,0.7628984558952819,0.6166889623763272,0.7206113312217505,0.6715933746191117,0.6020330402789928,0.7815988008155492,0.6815235284472115,0.6800240738236213,0.7998583544087969,Ruim
728,50,0,N,5.016406,0.5,0,3.35936,0.4,1,4.483498,0.6,0,4.722347,0.7,1,4.234127,0.5,0,0.6330949935996741,0.5236065052021508,0.5314670432422121,0.5010225711581863,0.7496007677633536,0.609669962622087,0.5450090156629859,0.7185561755261473,0.5025394242660479,0.4778460115269157,0.6082845807837338,0.5975780866552441,0.6726366458271646,0.6433207780722744,0.5038344803971778,0.6950104677363714,0.5056021645563342,0.6808285676636803,0.5443835240856172,0.5734744108835513,0.7721425268794179,0.5617515319245099,0.6671266415657942,0.593431621038384,0.535475808613209,0.5359737078818716,0.41617844447875224,0.6660113374705366,0.6431438168370981,0.4177698625732925,0.6029105940649028,0.6412814274775847,0.6331756786413439,0.4984299691134514,0.5633569360894402,0.47835790492261804,0.4345807658041267,0.5425455567556052,0.4264681164033953,0.6936343162100722,0.7735310380572019,0.8025300048901237,0.648226890315745,0.7843684157851094,0.6664943246924664,0.7274722468449377,0.760733328251689,0.7463343868045612,0.6268826381149496,0.706910548924489,0.6490620747986896,0.6222766223309084,0.7737344929051527,0.6862560283425503,0.6814624151449619,0.8090931103632212,Ruim
729,38,0,N,4.8031,0.5,0,3.114788,0.5,0,4.589865,0.5,0,4.734609,0.5,1,5.064874,0.5,1,0.5842344295560268,0.5459458139435999,0.49587801275616983,0.47016768115703195,0.7635570974197795,0.6116508214015461,0.5480615674825071,0.7279600746509968,0.42103483238574735,0.4417779597388499,0.6402285103012408,0.636673925241299,0.7164431041773524,0.5888201710473716,0.48972465690425576,0.7049166318697193,0.5081850325039443,0.6604422711435001,0.5177440598992031,0.5571384482363503,0.8118945931633289,0.5620055074339361,0.6248205745148233,0.5721887177322762,0.5509409110820226,0.4774829820148174,0.3314115810900784,0.6735502834757168,0.6572117886405955,0.38419247701103004,0.6200277966418777,0.6250336125994608,0.6207545962485019,0.57988655575534,0.653081267428495,0.5040612810802483,0.4324400582406621,0.6082310986706913,0.48358285615828595,0.6516421485404252,0.7910402221729691,0.8050993536989579,0.5625663940870413,0.8215024443115557,0.6899069328034924,0.6993428335254956,0.7414191950921025,0.7361572411878393,0.6357375232485925,0.7127644410839817,0.6451675181756319,0.6475593441746733,0.7594916670497639,0.6855191094321392,0.6844337324616382,0.8179974248776827,Bom
730,50,0,N,4.72556,0.5,0,3.176963,0.4,1,4.991902,0.6,0,4.71945,0.7,1,4.490983,0.5,0,0.4305747240258936,0.5931309509551389,0.40047526309045695,0.5150798729089933,0.7288028621590968,0.659441325105843,0.5673055601646761,0.7249152745562958,0.5377799036556592,0.4901725261374166,0.6496814120582254,0.6168583204104593,0.7766420896079794,0.6480148884964605,0.5536971150010876,0.692500080476486,0.48030597234424527,0.6337070090314442,0.5173317866215089,0.5425929463359673,0.7806729178158825,0.5408249803364424,0.6175645760187888,0.5653181099096525,0.6091918436773323,0.49448254991596546,0.3557420125767461,0.6640969746800894,0.5897062866686215,0.4181677794281241,0.6016403095199577,0.6473400494139607,0.6183295593260117,0.5583533030624047,0.6538035297331242,0.5336303821930793,0.42577321728339496,0.6325314187529747,0.5137461145705601,0.6905980316340956,0.7319048152965163,0.8105130794476778,0.6427296922423045,0.7780572476932383,0.6711675936533948,0.7263236704415276,0.7014298425498299,0.7599488457232851,0.6289848839502554,0.7045827319763756,0.6743328768495555,0.672526430659568,0.7445536201591507,0.6916957038059132,0.6631707336881305,0.821375851900932,Bom
731,70,0,N,5.026479,0.4,1,2.948163,0.5,1,5.080442,0.8,0,4.807571,0.5,1,4.865669,0.4,1,0.5743267902156762,0.5475381927928705,0.504166934449794,0.4822956941952215,0.7973555895706076,0.6724087368000817,0.6281011633751624,0.785904290745452,0.5925062732438476,0.5007996889870647,0.7272619656526333,0.631392455123978,0.7019945674667425,0.6192598026069839,0.47505196761756563,0.7679610994712365,0.5649812225152825,0.668353738906262,0.5972928976148213,0.6160510174961025,0.7902212021471876,0.6110948745415717,0.5910465023889667,0.6366455295531203,0.5209186318749197,0.5435539045307168,0.39869742136840103,0.675386652060801,0.7325882483310256,0.43135372889645035,0.7051781824814187,0.658069693351852,0.6302522463189943,0.4886566049359973,0.5019728737013031,0.42813547286330433,0.3734497190751633,0.5112263472514629,0.4124103584878487,0.686688746233821,0.7922260746513987,0.8299591165298748,0.551410930324127,0.8407131771197228,0.6909731112830687,0.7364881551232486,0.7233528051966547,0.7434284739265119,0.6545362204954618,0.7331473276808432,0.6683732771708855,0.6765218142177333,0.7413910452972984,0.6839539793509464,0.6563388479839372,0.8273855253615428,Bom
732,94,0,N,4.691554,0.3,1,3.193069,0.5,0,4.819106,0.7,1,4.761068,0.3,0,4.371322,0.5,1,0.5255394766205235,0.5351876198560341,0.4770557337393195,0.5094511174709997,0.8309823198653743,0.6530339939650942,0.6372139719278724,0.7795632996035262,0.5682864675079966,0.4409161424083695,0.6317098808026598,0.6185678633928137,0.6564430187023199,0.6055612220785029,0.4683584224378571,0.681953556515394,0.5651269363989131,0.6788065751704706,0.5630094383719586,0.5728162801850202,0.7196172584519648,0.541317000098023,0.5600077963776365,0.5837720032453617,0.4946965538525163,0.5061202808347699,0.38084099068385735,0.6716733238129384,0.6527170171230652,0.5009341044237752,0.6512791227434857,0.6503283009777387,0.5915641204209467,0.5478588203060242,0.5900217147782016,0.4905577218263001,0.4088643425029553,0.564335328189098,0.4821540478339807,0.6675768203076391,0.773166561250732,0.80629867205139,0.5655308442207019,0.7838565548441226,0.644833166857509,0.6626302320312745,0.7074767297910649,0.7232535366413129,0.6411298623302417,0.7062137154550348,0.6484737418035831,0.6828717161681901,0.7620064222313799,0.703668895707828,0.6704610309648491,0.816429927999302,Bom
733,55,0,N,4.77215,0.5,0,3.036792,0.5,1,4.743979,0.5,0,4.281966,0.5,0,4.677926,0.5,1,0.5050581756391024,0.4976497881713955,0.4970097663038868,0.4743343068060473,0.7082016876747291,0.6152231128314612,0.5281225081400244,0.7263680079954589,0.4537495117749827,0.4917289771429527,0.626924788054503,0.569121413111375,0.707379641162598,0.634406734760225,0.4827464742111932,0.6982689602397169,0.5185500203053236,0.6423771503324741,0.5206632286562514,0.5858608698232852,0.8171795761023618,0.5851788052187297,0.6520876444139903,0.5695828601729362,0.5922173562492131,0.501707027637377,0.38045127896290426,0.6312721953876589,0.5988287733731024,0.3577824237654257,0.5919416741031766,0.6149988110466471,0.5869501348609163,0.532520092621172,0.5918535601503582,0.4750948938170785,0.39765383478413086,0.582901919089176,0.44601316159425103,0.6973635124472046,0.7673221623358508,0.8098953682422378,0.6177796288645508,0.8153521005376052,0.7231709147858246,0.7414699891407326,0.7444486150047488,0.7708218267532471,0.6424466248785556,0.7105315265707782,0.6407221115376008,0.6432294161330997,0.7567934339244198,0.7094543065076739,0.6888843821531914,0.8080186603598416,Bom
734,66,0,N,5.002434,0.5,0,3.176749,0.3,1,5.244877,0.8,0,4.718801,0.9,1,4.69675,0.4,0,0.5868930821878867,0.5149411713254863,0.5028304929955533,0.5318967964604635,0.7844879490422334,0.6617491159878551,0.5993781626920075,0.7575484242972861,0.5507052793436567,0.47256090212315316,0.6636291072540212,0.5781150055881201,0.6814852851851437,0.6293402045906704,0.47696741365780926,0.7243141409411215,0.5136691946930442,0.6509003356328752,0.547187258008295,0.5857193528171515,0.754708505365363,0.5849177204034028,0.606054095963705,0.5846160319206668,0.5390580794036441,0.5146108593655636,0.39452035322734025,0.6303174045525531,0.6724489262311075,0.38328800194516166,0.6448046585075651,0.6100626666244874,0.6190771057663774,0.5075807593395603,0.5412845400116439,0.43971549707093155,0.44537424027813166,0.547122106608471,0.4305239620780742,0.6692174625839272,0.7581600666115925,0.8099722856073114,0.5686114526459443,0.7800485064659191,0.6703308402310172,0.7008784979946898,0.7291404512666063,0.7486161482235153,0.6327179895235856,0.6891995772574087,0.6286787931649629,0.6440114806453744,0.7415128196932769,0.6846340209264911,0.6633946565574602,0.8061090567615457,Bom
735,59,0,N,4.513522,0.5,0,2.986913,0.3,1,4.493606,0.5,0,4.273815,0.3,1,5.074478,1,1,0.5957254150457549,0.5130819986606466,0.5349993001101381,0.509406023493437,0.7956762879535835,0.6609294286080974,0.6005263122883953,0.7597031962997299,0.5613573577694212,0.4692779636738774,0.6831450373233382,0.5994023734068082,0.6674581793396692,0.6398609284032829,0.48966694276054784,0.673111797269709,0.604415137549049,0.6732944817571059,0.5408835695247167,0.5925525464835931,0.7171994888054513,0.5298806216805654,0.5783181264765191,0.5511099446961163,0.46126406335196785,0.4605737203988422,0.3013726794336732,0.6387912086805322,0.7089110469448552,0.43284376161564747,0.6866390921110981,0.6205107602884351,0.5607910924408661,0.5305537020088273,0.5347961946369355,0.4585650188383502,0.42399679303499993,0.5709917326530172,0.46733869772466796,0.6393921312835879,0.7441932847517446,0.834513000696425,0.49099412216610494,0.7642008688440061,0.6814680790715296,0.695373234377173,0.6812823799065949,0.7327485364326576,0.625822686330607,0.6896287888451018,0.6133076518664582,0.6176721337911026,0.7379520704950239,0.6607318949255993,0.6509974806963413,0.8080051728038189,Bom
736,95,0,N,4.845056,0.4,0,3.234257,0.5,1,4.745803,0.7,0,4.653187,0.5,0,4.792948,0.5,1,0.5812074458389951,0.5497588172726248,0.500258407855438,0.44101215467274746,0.7512986075819021,0.6480812244238202,0.5275129611178314,0.710618533012836,0.5404838754141845,0.4943820035860464,0.6635961751079046,0.543462073714217,0.7100015284817532,0.6208271816429598,0.544066879734808,0.6543957846192231,0.5203687146407676,0.6326609045001789,0.5461284559249134,0.5477792438580148,0.7261157933656371,0.538681579327382,0.5531687331122888,0.5530248264579993,0.5659735401998895,0.49907868422854096,0.394483073278576,0.5933137563819492,0.624428366181695,0.4287878044848702,0.5969209856028251,0.5878016510173596,0.5874028853971495,0.4747219410653546,0.5567996201647857,0.5048179221551083,0.42339228354269953,0.5977202378444814,0.45555259201705883,0.6807081149040615,0.7305586499000565,0.7860733627237272,0.6206883106607209,0.7675832461170059,0.6848402116564157,0.7281863389442711,0.7202326949950313,0.7617313700521164,0.6249584980249692,0.6957953255932018,0.6594727778701643,0.6674469434917398,0.7355701751515733,0.6923308224948899,0.6433026631316257,0.8102741335067369,Ruim
737,23,0,N,5.432893,0.5,0,2.748198,0.5,1,5.654134,0.5,0,4.407168,0.5,0,5.835284,0.5,0,0.7033347393337048,0.49510288255653156,0.5798390445820356,0.4416391935860999,0.7478624169162541,0.6417953503107683,0.6165064606378469,0.7862709570624664,0.5691034837759246,0.4762811726499045,0.7093909959518708,0.6916637431626728,0.686270377995758,0.6326561940419126,0.5053937731470701,0.7565083282336044,0.5178299641621987,0.7074749819634039,0.5348102672265447,0.5921419926151049,0.7598293876533663,0.5915312487489495,0.6100077971294302,0.678807230931388,0.5123181187159593,0.5664920757538209,0.4413713903242328,0.7343936365901687,0.7657723905022389,0.4496122980944357,0.6899629983151591,0.6946530311444707,0.6615487663040803,0.5041008949819212,0.5509410215598366,0.4355907826689607,0.4161181075739814,0.5148881480896244,0.4803713566208949,0.7326744730795128,0.8132524913568162,0.8358413356758885,0.6178944262181887,0.8183068726382904,0.7048276361660124,0.7549525396854293,0.7706530958523163,0.734647041576265,0.6588469859551912,0.7183455053421794,0.6530159219671214,0.6410512328049183,0.7681167919855556,0.7396395097289105,0.6973383262723363,0.8372094368638467,Bom
738,54,0,N,4.492368,0.4,0,2.968965,0.4,1,4.435795,0.7,0,4.633665,0.7,1,4.82954,0.6,0,0.5172659838408754,0.5301797513304085,0.4983726775242111,0.48877171099742994,0.7762965870213343,0.6215043530669497,0.4461937963894681,0.7182218381561895,0.41769597257571395,0.45476384839828127,0.6854571744788724,0.6231676106426709,0.7983472240768344,0.5896047073541518,0.4750571133010491,0.6565080888443743,0.47090209210272,0.6347305752727015,0.5067997270195841,0.47836139287636453,0.7613298885789183,0.5216686192555204,0.5620199958517469,0.5373559485946324,0.5926965149261793,0.428164747279016,0.3426439097705366,0.6548378758381314,0.5602848573982341,0.440382047922595,0.600897288428772,0.6329988999411976,0.569104004442383,0.6021022581468349,0.6767020042262708,0.5737618107604561,0.43899302920683225,0.657881499825205,0.5358996113498149,0.6415590021779487,0.7604177152726544,0.809334942468124,0.5804390453627607,0.8339051299978941,0.7018028832268777,0.7215336637090578,0.7069473633606248,0.7413119488389557,0.6634533043367883,0.7309103417624241,0.6585671587549634,0.6793339031360099,0.7432101691408081,0.6709351974482152,0.6695560668900438,0.8196095455866239,Bom
739,46,0,N,4.507551,0.9,0,3.206577,0.3,1,4.801214,0.3,0,4.728472,0.5,1,4.654063,0.7,1,0.47282029243937707,0.5708934246808633,0.3521846431796834,0.596655590511928,0.7490876441988472,0.6048143790686299,0.5413677026465422,0.6860328141429675,0.48344560705125605,0.4920832904198,0.6092116968550321,0.5243227476783971,0.7121509327488061,0.6561607348664182,0.5397622976441528,0.6357997458642792,0.5238792495628517,0.615282188986845,0.5088874510074066,0.5602398987993279,0.7408160244534205,0.5399943874743125,0.5805939463643518,0.5226996623369937,0.5717002316836255,0.4752467482812815,0.3431529590108526,0.5924966173172656,0.6001058874567591,0.39062208997632036,0.5749488123658972,0.6056632372012599,0.5905984730831675,0.5186985320631681,0.5688449886421703,0.512860239628042,0.40491854887403156,0.6110124160414521,0.4562933487816441,0.6738239683445802,0.7413020985383315,0.7891425739386202,0.6210818361322351,0.764376815083906,0.6672389039432014,0.7224556929396161,0.7311682968759957,0.7664500935209327,0.6246925111633959,0.6890022560562218,0.6391202785703906,0.6062306280149379,0.7602082148696335,0.7169102102356936,0.6634247118498462,0.8095076072676328,Bom
740,188,0,N,4.873758,0.5,0,2.860694,0.5,1,4.597118,0.5,0,4.815676,0.5,1,4.053203,0.5,0,0.6154581956696091,0.5404383937517802,0.5147093175831488,0.4792398648841358,0.8298546372947732,0.645997991972922,0.6278961510364718,0.7882272441941367,0.457815587749118,0.46973884326421383,0.702775327353776,0.6474016651026615,0.7430646466942523,0.6058914978182788,0.516415235432149,0.6393586324068924,0.5226792127964393,0.648820696331768,0.5051275877382644,0.5458479009353882,0.6836537748967607,0.5405224930662214,0.5261433445585328,0.5719718012518158,0.5387259674032672,0.47923673130590283,0.3867813806751701,0.6862479200532088,0.621105456743752,0.5056486109890519,0.64924002050511,0.6632343567827091,0.5708521531862447,0.5557692010496625,0.6322784983261335,0.5274518848052987,0.4367886765356685,0.577290209213341,0.5336728787186892,0.5997973587678,0.7352480836663078,0.8243938222301221,0.5750317181068433,0.7543768230884244,0.6457205166548755,0.6997567256389585,0.699311696262789,0.7148120914478191,0.6740039764116693,0.6795966587516489,0.5951336399042897,0.6744977825245677,0.784179955452593,0.7101936791411679,0.6630847427971254,0.8284368801070163,Bom
741,48,0,N,5.360135,0.5,0,2.758118,0.5,0,5.242839,0.5,0,4.877166,0.5,0,4.789589,0.5,1,0.5854585165517372,0.537506839324688,0.48798635223154296,0.5118466111544135,0.7492003076125162,0.6471829286722356,0.6176782993538025,0.7872981152368654,0.5588020756671735,0.48287363346525036,0.617260145062163,0.6314514970226216,0.6396393636925228,0.604334897249778,0.44329450843410206,0.7731942733269606,0.505579278315867,0.6898084410667745,0.5403619147764032,0.6169035268477069,0.8151139241368066,0.6263512269873424,0.6785247047000007,0.6740223790861732,0.5405600793325716,0.6114614237859055,0.4824288464225267,0.708734071188318,0.7184244791691677,0.3780313989576898,0.6850506270187564,0.6531372852645426,0.6560916070803005,0.5000543124221211,0.5116960817722027,0.37942125810644406,0.38864723304906784,0.46053079324904583,0.3990463902442315,0.733771843454042,0.8382270219501353,0.8046221310622917,0.5903917190963394,0.8584944869819993,0.7023432849296237,0.74863963122158,0.7813725030186414,0.7623606189232409,0.6560869903302493,0.7299371308818116,0.6717580067510781,0.6659043069568045,0.7563169183674928,0.6858314761094175,0.6850611532427726,0.8250885865992615,Bom
742,50,0,N,4.924663,0.5,0,3.17879,0.4,1,5.061026,0.6,0,4.903583,0.7,1,4.807378,0.5,0,0.5928907472836343,0.5710035829708494,0.4926040546368744,0.5066302549616198,0.7683526094426475,0.6473768985986359,0.6070048899861642,0.773756394132484,0.5454827603224282,0.4839472723135202,0.6368988959604702,0.5971771565164773,0.64213105929266,0.6283632425877698,0.4717427787569444,0.7690878501997169,0.526306924208209,0.6772223360864686,0.5399201783637906,0.6116564579221386,0.8029148477390867,0.6192820326865297,0.6952015569927653,0.6461617325673319,0.531851846328156,0.5988309807095896,0.4659993692305807,0.6860464829136568,0.7119262394090848,0.368670287158757,0.6814902070425268,0.6461384626153207,0.6638631355616039,0.4536662219556918,0.4844433415284995,0.3658517208430484,0.3932782632028239,0.4698995108347377,0.36451150673844895,0.7094260248985317,0.8355313654344471,0.8036175301376997,0.5531611594009787,0.8542006849076004,0.677380905539593,0.7263328356692648,0.7790902794969194,0.7445743278290708,0.6315471544143083,0.7300242945513753,0.6783634793320431,0.6385423190224265,0.7688929400212118,0.6762967815414562,0.662970530816518,0.8265778558289116,Bom
743,84,0,N,4.633892,0.5,0,3.120556,0.5,1,4.196221,0.5,1,4.293946,0.5,0,4.531869,0.5,0,0.4120862515349137,0.5146063093481392,0.44984239895465017,0.6020146758756905,0.7671836744120069,0.6019256892135266,0.5991485384069717,0.7434028675152559,0.5033069061576797,0.48325824784386756,0.6935210727288399,0.6347551350958958,0.6997554148154681,0.6521388144600961,0.546266573732072,0.7472035223972068,0.5453162985899972,0.6683619553751793,0.5315841921361606,0.6010477410613737,0.7950462838691965,0.5758790310761277,0.662862361028789,0.5935116661882571,0.49097833293038584,0.5426430189048602,0.3824749119369141,0.6862916254806553,0.6847029637532136,0.36389374054780055,0.644301433096796,0.6740649579293497,0.6296562945625829,0.543814254556929,0.5456817384242614,0.4364446621922613,0.45065428067613833,0.5273036644055678,0.4020878009150822,0.6600700056517234,0.7864866533176197,0.8040033150658393,0.5401035657507028,0.7927441854527192,0.6649205724826138,0.6915204831687011,0.7565231358386435,0.7078929646884722,0.6069561563416952,0.6771999906884235,0.6370411317023437,0.5954534194381808,0.7565314824879756,0.668630433077225,0.6407136560507743,0.7975640602433625,Bom
744,160,0,N,4.661461,0.1,0,3.040489,0.5,1,4.508542,0.7,0,4.549367,0.3,0,4.388343,0.9,0,0.4418698251247406,0.5901324228308666,0.38517940701064424,0.47992014355748613,0.769132608684405,0.6536858641113154,0.5772918594216558,0.7218820987246426,0.5247555305186001,0.4594038672665253,0.6088590790294185,0.5389996698223577,0.6829011969725673,0.6264013491642244,0.46217604300507964,0.6699207582414585,0.5374694117007324,0.6320170155878271,0.5244586201511903,0.5757723618340688,0.7474074666379801,0.5451417149191983,0.5904485842175404,0.5680091553978199,0.547774456206649,0.4818998190569242,0.3642167875873704,0.6020095865185505,0.5948410511489249,0.40075219972045717,0.605523247229177,0.6096338966611199,0.5849236230458243,0.5492306144004796,0.567053165391346,0.4858312962011645,0.4015431552422515,0.5672928838986149,0.462371775553509,0.650625966820725,0.7258050316914049,0.789952006751196,0.5612032052115978,0.7721663839482253,0.6728060312993394,0.699468469568645,0.6778941175734209,0.7477623915528977,0.6257696112341391,0.6920965484308894,0.6353894210016301,0.6533175475253097,0.735067164325094,0.6667387579179496,0.6184298648907826,0.7983949743086082,Bom
745,46,0,N,4.955101,0.9,0,2.731127,0.3,1,5.303779,0.3,0,4.915242,0.5,1,4.455202,0.7,1,0.6151399460800906,0.5436781223477989,0.5055808480513299,0.5007624038469012,0.7321091286904631,0.6345583935327427,0.5870550274799935,0.7692721057473711,0.5753780064230762,0.49195044387975967,0.6419871088392716,0.6191494223257132,0.6528053281731931,0.6256515898041313,0.47960093732779224,0.7907306927710893,0.5273899087578461,0.6954420062557578,0.5501841564461245,0.6096637608589798,0.8104005811458815,0.6196302296020805,0.6724429166385762,0.6729070227267939,0.5230136873473739,0.5957968629069228,0.4588113237172352,0.7059299573126679,0.7347504012913927,0.3954520297343608,0.6913845482982766,0.6603418341283545,0.6711405374640766,0.4477514931366282,0.4751486386212053,0.38740899792465133,0.37250734192220014,0.4759672754481572,0.38084891024201134,0.7373333995376441,0.8303446280493154,0.8036081280335928,0.5977336478339424,0.8561681156798779,0.6823218350227912,0.7438935711791986,0.7614670641602129,0.7629211907240403,0.6472828344918153,0.7300453383771721,0.6991295933466006,0.6433099179327848,0.7682921717213813,0.681045172250875,0.6684756115602012,0.8270582999347932,Ruim
746,98,0,N,4.651687,0.5,0,3.232342,0.3,1,4.675288,0.7,0,4.62474,0.9,1,4.270653,0.5,0,0.5846506697044037,0.5181725559563473,0.5041541782981259,0.48872737154782375,0.8077214608365516,0.6698572841172169,0.5776398234394222,0.7368848355076929,0.5609243078753459,0.50543473228013,0.681420161487893,0.5762423134719881,0.726591525431648,0.6338202601482836,0.5396203004383799,0.6820861426930878,0.5236256159663352,0.660379819733798,0.5332620491937347,0.5549008771084836,0.7081430932363222,0.5413847237981646,0.5281514957719923,0.5453025007903348,0.5062261315802968,0.4790261677441161,0.36157915087985504,0.6226565093829248,0.6881014646075997,0.4504652885886762,0.6464968365600811,0.6151607335337791,0.5956415497696685,0.48196123259448376,0.5434340013192618,0.5003179713671302,0.42464362305205056,0.5882101181625007,0.4448234666588658,0.5920953652487062,0.7003491183651632,0.772666898450551,0.5357047763313065,0.7265050821674214,0.5974254246287793,0.6682461943161733,0.6410864898368523,0.7100784180188593,0.6082441322472865,0.6511971033275881,0.6134906325368698,0.6515086709419738,0.7290675687873334,0.6543397160173711,0.6079629222261368,0.8058530155120873,Bom
747,100,0,N,4.41133,0.5,0,3.336798,0.5,0,4.482503,0.7,0,4.67286,0.5,0,4.554646,0.3,1,0.7020054856936137,0.5279464916936283,0.5508102943836634,0.5142263753391872,0.846716483348762,0.6278938998511004,0.6364700078746013,0.7995817418562201,0.4616304235496436,0.42962691407065223,0.694635381568116,0.6402221559981576,0.7278214055821769,0.6031087790028148,0.5005070369992811,0.65447107328052,0.5372267420286785,0.6581885446173931,0.5136735319820973,0.5499928913112155,0.6857233156741976,0.5004282598340868,0.5048214507184201,0.5624017630354143,0.5048901230771992,0.47650888306869277,0.3585805894877004,0.6689446725796954,0.6149892982529742,0.512071307668801,0.6415416117407483,0.6594397420438247,0.5475240176518218,0.5959754869065077,0.6679277843336977,0.51474098736659,0.4407501938715148,0.6035576619596403,0.5619649988071879,0.6242633578469834,0.7795939268321166,0.8422613158913136,0.5672366796416268,0.7826873316105881,0.6217336250670116,0.6712271251730989,0.7102114916308393,0.7074193366250601,0.6720728961263075,0.6998800066444356,0.6218525839776644,0.6940793697331401,0.794334900909448,0.7090759367073975,0.6645428230580285,0.8264115178302345,Ruim
